real_time_s,peak_time_s,peak_time_m,peak_time_h,bl_slope,avg_baseline,pk_ht1_hz,pk_ht2_hz,pk_ht3_hz,node_dev_1,node_dev_2,node_dev_mean,avg_pk_ht_hz,mass_pg,pk_fwhm,transit_t,valve_state,pk_order,segment_num,,,
3813162617,404.8718734,6.747864556,0.112464409,6.73E-05,-1197.490783,92.5920842,99.26161983,92.375941,2.856402367,2.804592576,2.830497472,92.4840126,71.83713244,114,213,5,336,0,,,
3813162617,405.0820835,6.751368058,0.112522801,0.000254782,-1197.372666,141.024464,152.1628683,140.7916345,2.439626065,2.378971223,2.409298644,140.9080493,109.4505949,129,233,5,337,0,,,
3813162620,407.7873726,6.79645621,0.11327427,-0.000295578,-1197.587268,144.7631875,156.0471755,144.5068833,2.702741426,2.919514846,2.811128136,144.6350354,112.3455384,131,235,5,338,0,,,
3813162620,408.0221615,6.800369358,0.113339489,-0.000120875,-1197.59521,97.06444542,104.0064748,96.86201719,2.290303315,2.550106333,2.420204824,96.96323131,75.31637408,116,217,5,339,0,,,
3813162621,409.0033922,6.816723204,0.113612053,-0.000289344,-1197.696614,141.4239829,152.5345879,141.0955055,2.843562651,2.945565516,2.894564084,141.2597442,109.7237746,129,234,5,340,0,,,
3813162622,409.5911095,6.826518492,0.113775308,-0.000649479,-1197.669177,120.5069896,129.1667203,120.6370073,2.29322242,2.291866162,2.292544291,120.5719984,93.6545288,122,225,5,341,0,,,
3813162622,409.9267576,6.832112626,0.113868544,-0.000172149,-1197.731084,102.6392089,110.9787186,102.3850727,2.630621703,2.451187878,2.540904791,102.5121408,79.62650005,118,218,5,342,0,,,
3813162622,410.0866518,6.83477753,0.113912959,-9.58E-05,-1197.748906,263.0405596,271.9531061,263.1948137,-3.36152514,-5.158901612,-4.260213376,263.1176867,204.3771629,128,234,5,343,0,,,
3813162623,410.2253537,6.837089229,0.113951487,-0.000100964,-1197.779341,109.315915,116.7321595,109.1698286,2.252129842,2.135631167,2.193880505,109.2428718,84.85460815,121,224,5,344,0,,,
3813162623,410.3733544,6.839555907,0.113992598,0.000741827,-1197.677876,4.037664183,3.92057939,4.028525754,0.09523716,0.068173191,0.081705176,4.033094969,3.132714177,84,165,5,345,0,,,
3813162623,410.4571681,6.840952802,0.11401588,-0.000135122,-1197.78577,150.4042685,160.3531862,107.0586945,2.445333929,2.314852037,2.380092983,128.7314815,99.99242276,231,337,5,346,0,,,
3813162623,410.661438,6.8443573,0.114072622,-0.000278995,-1197.792621,252.6154523,267.9163821,252.6207475,4.026620293,0.713792631,2.370206462,252.6180999,196.2215889,141,251,5,347,0,,,
3813162623,411.1424911,6.852374852,0.114206248,-0.000196415,-1197.805538,100.9399671,107.8135881,100.9533657,2.390814203,2.444237623,2.417525913,100.9466664,78.41051485,117,217,5,349,0,,,
3813162624,411.4461963,6.857436605,0.11429061,-0.000340407,-1197.832718,153.9081304,166.3395412,153.4897516,2.703308602,2.817193395,2.760250998,153.698941,119.3859443,132,237,5,350,0,,,
3813162624,411.5180633,6.858634388,0.114310573,-0.000707143,-1197.820896,164.4625049,177.0680655,164.316829,2.702961924,2.74299329,2.722977607,164.3896669,127.689986,142,251,5,351,0,,,
3813162624,411.5725503,6.859542505,0.114325708,-7.74E-05,-1197.871242,98.6667157,105.0869142,98.64832332,2.028337256,2.178980517,2.103658887,98.65751951,76.63241566,120,221,5,352,0,,,
3813162624,411.6295524,6.860492539,0.114341542,4.05E-05,-1197.85504,88.12126769,93.51227913,87.9346101,1.484207435,1.396095737,1.440151586,88.0279389,68.37586873,112,209,5,353,0,,,
3813162624,411.8849881,6.864749801,0.114412497,-0.000347866,-1197.877186,180.2750234,156.8515894,156.8515894,-47.46627132,0,-23.73313566,168.5633064,130.9318684,130,240,5,354,0,,,
3813162625,412.6497939,6.877496564,0.114624943,-0.000755905,-1197.848129,173.4543847,175.6466307,170.5088279,1.65771541,-2.007750121,-0.175017355,171.9816063,133.5870393,125,229,5,355,0,,,
3813162625,412.9157703,6.881929505,0.114698825,-0.00058873,-1197.958503,32.66651266,34.96452846,32.52554894,1.081871323,0.92433371,1.003102516,32.5960308,25.31902883,132,236,5,356,0,,,
3813162626,413.3604951,6.889341585,0.11482236,-0.000163909,-1197.926924,86.13814864,91.26917926,85.88925493,1.434461894,1.63253285,1.533497372,86.01370178,66.81130622,114,215,5,357,0,,,
3813162626,413.4207842,6.890346404,0.114839107,-7.51E-05,-1197.954546,104.0697182,111.5799327,104.0357467,2.080621554,2.010493836,2.045557695,104.0527324,80.82315754,118,220,5,358,0,,,
3813162626,413.9420702,6.899034504,0.114983908,-0.0001633,-1197.950543,125.1662152,134.3549726,124.8488663,2.303855174,2.486756212,2.395305693,125.0075407,97.0998447,122,224,5,361,0,,,
3813162628,415.2440414,6.920734024,0.115345567,-0.000372572,-1197.99602,105.6821147,113.5392747,105.2517434,2.461050039,2.19452623,2.327788135,105.4669291,81.92163747,120,223,5,363,0,,,
3813162630,418.0795159,6.967991932,0.116133199,-0.000187638,-1198.256229,97.72701491,103.4864119,97.62966969,2.367547609,2.268754276,2.318150943,97.6783423,75.8718379,113,211,5,364,0,,,
3813162631,418.623487,6.977058117,0.116284302,-9.93E-05,-1198.259637,89.46633073,95.89731024,89.34535307,2.378207122,2.299752133,2.338979627,89.4058419,69.4461575,115,215,5,365,0,,,
3813162631,418.693965,6.978232749,0.116303879,-0.00010592,-1198.265376,63.40420025,66.42636802,63.21219281,1.113438062,1.008990801,1.061214432,63.30819653,49.1747619,109,209,5,366,0,,,
3813162634,421.8056746,7.030094576,0.117168243,-0.000551731,-1198.476562,148.0118698,160.2613449,147.7234654,2.704181494,2.795353902,2.749767698,147.8676676,114.8564917,132,237,5,367,0,,,
3813162634,421.9266362,7.032110604,0.117201843,6.01E-06,-1198.495066,120.3634325,128.1723971,120.0386765,3.079873644,3.254245371,3.167059508,120.2010545,93.36639738,123,224,5,368,0,,,
3813162634,421.9978158,7.033296931,0.117221616,-0.000103945,-1198.49098,129.2054353,138.5956529,128.7840254,2.851029252,2.778917714,2.814973483,128.9947304,100.1969018,126,230,5,369,0,,,
3813162635,422.3872571,7.039787618,0.117329794,-1.38E-05,-1198.533099,239.5475579,252.3613688,239.4511136,1.429738864,1.247181913,1.338460389,239.4993358,186.0315639,134,241,5,371,0,,,
3813162635,422.6027515,7.043379192,0.117389653,-0.000210804,-1198.477014,85.63008981,91.17963765,85.34596657,2.181197259,2.294108015,2.237652637,85.48802819,66.40298826,113,212,5,372,0,,,
3813162636,423.3303468,7.05550578,0.117591763,-0.000506132,-1198.658925,124.1071056,132.8489703,123.9062538,2.319907919,2.392771205,2.356339562,124.0066797,96.322424,124,226,5,373,0,,,
3813162636,423.6871638,7.06145273,0.117690879,0.000445373,-1198.453648,70.11812816,74.3934433,69.86821156,1.125963934,1.126359398,1.126161666,69.99316986,54.36732763,106,203,5,375,0,,,
3813162636,423.7959058,7.063265097,0.117721085,-0.000198328,-1198.537908,93.30580699,99.67303646,93.21088306,1.559244576,1.541858584,1.55055158,93.25834503,72.43859662,117,218,5,376,0,,,
3813162636,423.8486581,7.064144301,0.117735738,-7.06E-05,-1198.571435,84.67991054,89.84616243,84.61976993,1.245963367,1.173177735,1.209570551,84.64984023,65.75192417,111,210,5,377,0,,,
3813162636,423.900995,7.065016584,0.117750276,-0.000160411,-1198.605089,182.1921559,196.0908211,182.0956538,4.071030292,3.839979184,3.955504738,182.1439049,141.480624,136,243,5,378,0,,,
3813162636,424.0224698,7.067041163,0.117784019,-9.60E-05,-1198.618963,124.4628908,278.3953753,175.643597,-22.52370911,-65.92760619,-44.22565765,150.0532439,116.5541422,183,289,5,379,0,,,
3813162636,424.1029971,7.068383284,0.117806388,-0.000119155,-1198.66177,171.8118324,184.4706519,171.5206629,3.969418373,4.075387185,4.022402779,171.6662477,133.3420839,138,245,5,380,0,,,
3813162637,424.2663867,7.071106446,0.117851774,-0.053896039,-1161.668182,205.0861542,198.4825957,198.4825957,40.81548965,0,20.40774482,201.7843749,156.7363965,63,146,5,381,0,,,
3813162638,425.7856514,7.096427524,0.118273792,-5.03E-05,-1198.633225,116.4700058,125.1727105,116.6456695,2.130546048,2.379317825,2.254931937,116.5578376,90.53652176,122,223,5,382,0,,,
3813162638,426.0353427,7.100589045,0.118343151,-0.000168676,-1198.651604,84.88340606,89.88717993,84.87416781,1.767220376,1.810717167,1.788968772,84.87878693,65.92975896,112,212,5,383,0,,,
3813162638,426.1193147,7.101988578,0.118366476,-0.000312417,-1198.71269,221.8687244,237.1517098,221.4323796,2.507680189,2.53369142,2.520685805,221.650552,172.1674873,133,238,5,384,0,,,
3813162639,426.2340775,7.103901291,0.118398355,-0.000444997,-1198.698521,260.1561155,266.7184934,259.9847101,3.7447749,3.422742415,3.583758658,260.0704128,202.0101871,134,240,5,385,0,,,
3813162639,426.4170938,7.106951563,0.118449193,-0.000476458,-1198.756177,258.9013658,265.3062749,258.4397089,2.928070354,3.085614756,3.006842555,258.6705374,200.9228312,141,251,5,386,0,,,
3813162639,426.4886045,7.108143409,0.118469057,-0.0003759,-1198.718012,155.0122589,168.0530581,154.9714877,3.073071602,2.968157795,3.020614698,154.9918733,120.390232,131,235,5,387,0,,,
3813162639,426.5249119,7.108748531,0.118479142,-0.000105065,-1198.777925,202.2703431,193.2902348,193.2902348,-48.67689723,0,-24.33844862,197.780289,153.6262151,134,247,5,388,0,,,
3813162639,426.9539163,7.115898605,0.11859831,-0.000200471,-1198.709595,75.72321368,80.29829619,75.4638644,1.567976088,1.605510225,1.586743157,75.59353904,58.71742502,112,212,5,392,0,,,
3813162639,427.1096082,7.11849347,0.118641558,-0.000336619,-1198.689721,82.02968801,87.19344777,81.83274758,1.836077536,1.788657648,1.812367592,81.9312178,63.64022903,114,215,5,393,0,,,
3813162640,427.4239056,7.12373176,0.118728863,-0.0004014,-1198.764623,129.2011148,138.9997269,129.0794264,2.899022601,3.028322637,2.963672619,129.1402706,100.3099504,128,232,5,395,0,,,
3813162640,427.5234082,7.125390136,0.118756502,-0.000691225,-1198.819551,163.7713547,176.0350041,163.2670942,3.24766502,3.398534772,3.323099896,163.5192244,127.0138681,145,253,5,396,0,,,
3813162641,429.1098583,7.151830971,0.119197183,-0.000722918,-1198.790653,149.3975448,161.1262075,149.0879657,3.000688714,2.866986497,2.933837606,149.2427553,115.9245936,133,238,5,397,0,,,
3813162642,429.200609,7.153343483,0.119222391,-0.000285877,-1198.86148,239.3557083,246.461981,238.8773536,1.995076392,2.579669255,2.287372823,239.1165309,185.7342196,139,247,5,398,0,,,
3813162642,429.2652702,7.154421171,0.119240353,-0.000175798,-1198.870488,176.7064589,189.2312985,176.3436089,2.92861806,2.825050882,2.876834471,176.5250339,137.1161553,142,251,5,399,0,,,
3813162642,429.4938202,7.158230337,0.119303839,0.001364837,-1198.522436,117.671367,126.9160606,117.3163018,3.470476392,3.579129817,3.524803104,117.4938344,91.26355901,126,227,5,400,0,,,
3813162642,429.5324187,7.158873645,0.119314561,-0.001347528,-1198.683911,237.859658,246.6931044,237.2069954,3.019814871,2.272069006,2.645941938,237.5333267,184.5044627,133,239,5,401,0,,,
3813162642,429.7098958,7.161831597,0.11936386,0.024762248,-1193.876715,94.51740073,98.82118148,89.23448079,5.075775635,5.913500289,5.494637962,91.87594076,71.36481148,430,318,5,402,0,,,
3813162642,429.7627063,7.162711771,0.11937853,-0.182986276,-1171.988969,68.20245423,83.4956912,83.71354084,33.17858137,27.17282895,30.17570516,75.95799754,59.00051885,243,209,5,403,0,,,
3813162642,429.8562884,7.164271474,0.119404525,-0.000104517,-1198.870649,86.60685545,92.69127328,86.63788258,1.985000544,1.891429516,1.93821503,86.62236901,67.28408965,113,214,5,404,0,,,
3813162642,429.990413,7.166506883,0.119441781,0.000250498,-1198.812673,98.22434627,105.0522292,98.1428935,2.170213226,1.784970436,1.977591831,98.18361989,76.26431323,119,222,5,405,0,,,
3813162642,430.1496484,7.169160807,0.119486013,-0.000126356,-1198.952308,117.3292261,125.8024208,117.1028652,3.112432087,3.122766292,3.117599189,117.2160456,91.04778607,122,224,5,407,0,,,
3813162643,430.6362298,7.177270496,0.119621175,-0.000288066,-1198.901684,126.5161417,135.6124169,126.3912052,2.483071825,2.609876012,2.546473919,126.4536735,98.22313103,125,228,5,410,0,,,
3813162643,430.8641732,7.181069553,0.119684493,-0.001168739,-1198.955677,418.6586786,405.9885457,417.7093904,-3.034697473,-3.675759347,-3.35522841,418.1840345,324.825243,150,262,5,411,0,,,
3813162643,430.9378948,7.182298247,0.119704971,-0.000164719,-1199.001122,132.3544389,142.4183002,132.3461863,2.740332878,2.587925581,2.66412923,132.3503126,102.8033567,127,231,5,412,0,,,
3813162644,431.1941996,7.186569993,0.119776167,-0.000506943,-1198.929322,173.8668936,187.7237567,173.5127443,3.683073668,3.633220717,3.658147193,173.689819,134.9138968,139,246,5,413,0,,,
3813162645,432.2680948,7.204468246,0.120074471,-0.00015276,-1199.002433,103.7443984,111.2463664,103.637117,2.171168433,2.211735015,2.191451724,103.6907577,80.54199299,120,223,5,414,0,,,
3813162645,432.7236018,7.21206003,0.120201001,-0.000291226,-1199.1217,137.9577286,148.3837511,137.8896739,3.258824492,2.875190125,3.067007309,137.9237012,107.1324969,125,228,5,419,0,,,
3813162645,432.783886,7.213064766,0.120217746,-0.000292282,-1199.131154,327.3540018,322.6609835,324.5755078,-2.17727836,-5.86856283,-4.022920595,325.9647548,253.1937424,134,242,5,420,0,,,
3813162645,432.8510838,7.214184729,0.120236412,-8.16E-05,-1199.054592,91.6081669,97.70468116,91.71132802,1.877528695,2.039923428,1.958726062,91.65974746,71.19688293,115,216,5,421,0,,,
3813162645,433.0056198,7.216760329,0.120279339,-0.000189585,-1199.072273,120.1747428,129.1195742,120.1079764,2.964165025,3.217101104,3.090633065,120.1413596,93.32002927,125,227,5,423,0,,,
3813162645,433.0433524,7.217389206,0.12028982,-0.000225337,-1199.101455,116.6431246,125.0349136,116.3390781,2.45741006,2.153041072,2.305225566,116.4911014,90.48468422,121,224,5,424,0,,,
3813162646,433.1835434,7.219725724,0.120328762,-0.000316129,-1199.04954,107.4145053,115.3980504,107.4198549,2.514589518,2.494078948,2.504334233,107.4171801,83.43649866,121,223,5,425,0,,,
3813162646,433.3561258,7.222602097,0.120376702,0.00033963,-1199.148473,88.58144881,94.87851278,88.3029704,1.726813139,1.704618965,1.715716052,88.4422096,68.69765429,116,218,5,426,0,,,
3813162646,433.5025749,7.225042915,0.120417382,-0.000243295,-1199.032542,104.8420874,112.8734772,104.4666112,1.918078728,2.066768207,1.992423467,104.6543493,81.29046459,118,218,5,427,0,,,
3813162646,433.8988845,7.231648076,0.120527468,-0.000307341,-1199.07047,111.0336666,118.6296644,111.1664721,1.8402519,2.075637597,1.957944748,111.1000694,86.29718989,121,225,5,428,0,,,
3813162646,433.9926319,7.233210532,0.120553509,-0.000266685,-1199.08213,192.9716807,183.1983182,183.1983182,-44.6664407,0,-22.33322035,188.0849995,146.0953806,141,256,5,429,0,,,
3813162647,434.2522223,7.237537038,0.120625617,-0.000208494,-1199.114601,128.4202432,137.916546,128.2141723,2.771136856,2.498833694,2.634985275,128.3172077,99.67063482,124,228,5,430,0,,,
3813162647,435.0614169,7.251023614,0.120850394,-0.000361179,-1199.13223,135.6981732,146.9255178,135.4400526,2.48209598,2.585058186,2.533577083,135.5691129,105.3035659,126,228,5,431,0,,,
3813162648,435.3349793,7.255582988,0.120926383,2.43E-06,-1199.113994,103.2252507,110.2503791,103.0977125,2.103148403,2.458707186,2.280927795,103.1614816,80.13087677,118,220,5,432,0,,,
3813162648,435.4552071,7.257586785,0.12095978,-7.83E-05,-1199.090184,4.521541426,4.649824206,4.547242495,0.12772337,-0.100649947,0.013536712,4.534391961,3.522097568,93,179,5,433,0,,,
3813162650,437.3125193,7.288541989,0.1214757,-0.0002691,-1199.251038,120.1007554,128.7620464,119.7749124,2.486621682,2.461635499,2.474128591,119.9378339,93.16194028,121,226,5,434,0,,,
3813162650,438.0899618,7.301499363,0.121691656,-0.000131805,-1199.258388,84.65317353,91.24594901,84.42877867,1.333573906,1.711149216,1.522361561,84.5409761,65.66736375,112,210,5,435,0,,,
3813162652,439.1706769,7.319511282,0.121991855,0.000244219,-1199.360066,127.7790527,135.4876651,127.455646,2.000461117,2.081926012,2.041193564,127.6173494,99.12701852,130,236,5,436,0,,,
3813162652,439.9318204,7.332197007,0.122203283,-0.000365254,-1199.441404,172.4477647,105.9506687,159.759426,-41.16920371,-49.10513449,-45.1371691,166.1035954,129.0212832,125,234,5,444,0,,,
3813162652,439.9418325,7.332363876,0.122206065,-7.76E-06,-1199.468718,98.64993889,104.6466533,98.55917491,2.538547713,2.503745144,2.521146428,98.6045569,76.59127685,113,213,5,445,0,,,
3813162652,440.1126182,7.335210303,0.122253505,-0.000315081,-1199.412512,146.7128018,157.7048977,146.5609422,2.882099086,2.982783294,2.93244119,146.636872,113.9004688,129,235,5,446,0,,,
3813162653,440.1991899,7.336653165,0.122277553,0.000240941,-1199.363397,2.997957125,3.3267762,3.151941616,0.135508817,-0.017510992,0.058998913,3.074949371,2.388472764,101,181,5,447,0,,,
3813162653,440.4099188,7.340165313,0.122336089,-0.000196344,-1199.417617,104.7057096,112.3655344,104.6387562,2.424963092,2.457004872,2.440983982,104.6722329,81.30435569,119,222,5,448,0,,,
3813162653,440.4985542,7.34164257,0.12236071,-0.000200616,-1199.438203,105.1947482,112.5101561,105.0420783,2.357399768,2.493929421,2.425664594,105.1184133,81.65092715,117,219,5,449,0,,,
3813162653,440.5536425,7.342560709,0.122376012,-0.000601413,-1199.542831,126.354122,135.4736082,126.0269696,2.847789594,2.879333772,2.863561683,126.1905458,98.01874612,123,227,5,450,0,,,
3813162653,440.90324,7.348387333,0.122473122,-8.12E-05,-1199.508665,98.14990702,105.4943606,98.23277827,1.758276463,1.84078621,1.799531337,98.19134264,76.27031189,116,216,5,456,0,,,
3813162653,441.0723946,7.351206577,0.12252011,-0.000256445,-1199.502032,94.30583556,99.69534658,93.98840917,1.783792661,1.759323557,1.771558109,94.14712236,73.12895611,114,214,5,458,0,,,
3813162654,441.3954203,7.356590339,0.122609839,-0.000522226,-1199.557311,177.3360084,191.0701718,177.0854437,3.397276482,2.992619502,3.194947992,177.210726,137.648768,139,246,5,462,0,,,
3813162654,441.5265391,7.358775651,0.122646261,-0.000549775,-1199.570509,170.4914676,184.0688037,170.4272173,3.339930093,3.363354641,3.351642367,170.4593424,132.404618,141,249,5,463,0,,,
3813162654,441.8629441,7.364382402,0.122739707,0.000488441,-1199.462888,12.31000488,12.60147842,12.23819669,-0.354331119,-0.336682098,-0.345506609,12.27410078,9.533931095,99,193,5,464,0,,,
3813162654,441.9477391,7.365795652,0.122763261,-0.000460888,-1199.78194,153.2248173,163.1296372,152.9205211,4.035051525,3.700564712,3.867808119,153.0726692,118.8994865,131,237,5,465,0,,,
3813162655,442.5681896,7.376136494,0.122935608,0.123255659,-1179.98055,258.8512373,262.4769668,245.8467959,23.27527501,27.55167024,25.41347263,252.3490166,196.0125779,138,249,5,466,0,,,
3813162655,442.7424648,7.37904108,0.122984018,-0.000172613,-1199.687009,120.2454204,129.7208454,120.0733721,2.704750112,2.910608792,2.807679452,120.1593962,93.33403925,124,226,5,471,0,,,
3813162655,442.7981284,7.379968806,0.12299948,3.52E-05,-1199.6395,71.65439813,76.53498956,71.60710825,1.248757815,1.260675544,1.254716679,71.63075319,55.63932359,108,207,5,472,0,,,
3813162655,442.9054062,7.381756771,0.12302928,-0.000295193,-1199.595667,129.7390802,139.6126832,129.5052465,3.039913324,3.297120421,3.168516873,129.6221634,100.6842616,125,231,5,473,0,,,
3813162657,444.8547161,7.414245268,0.123570754,0.00027744,-1200.032427,154.6789474,167.1704712,154.5424683,3.377410297,3.426258484,3.40183439,154.6107078,120.094161,132,237,5,474,0,,,
3813162657,444.9319949,7.415533249,0.123592221,-0.000484868,-1199.831003,144.7561123,155.5952786,144.4567501,3.264553018,3.092940265,3.178746641,144.6064312,112.3233201,132,237,5,475,0,,,
3813162657,445.0427513,7.417379189,0.123622986,3.42E-05,-1199.949327,115.6533137,124.8932616,115.5274742,2.483371092,2.80526607,2.644318581,115.5903939,89.78505802,122,224,5,477,0,,,
3813162658,445.2097142,7.420161903,0.123669365,0.000342531,-1199.984846,319.2727338,305.0825957,318.6605019,-0.418733489,-4.682762084,-2.550747787,318.9666178,247.7579262,136,245,5,480,0,,,
3813162658,445.3997815,7.423329691,0.123722162,8.28E-05,-1199.866425,240.3439197,250.1789816,239.7454611,2.932975874,2.359193846,2.64608486,240.0446904,186.4551691,134,242,5,482,0,,,
3813162658,445.4920878,7.424868131,0.123747802,-0.000122473,-1199.83701,164.5744361,176.8286674,164.3340676,3.523063727,3.63444705,3.578755389,164.4542519,127.7401525,132,237,5,483,0,,,
3813162658,445.6162086,7.426936809,0.12378228,-0.000163167,-1199.874588,194.0575069,209.609699,194.1455111,2.079020107,2.025854772,2.052437439,194.101509,150.7687158,128,234,5,484,0,,,
3813162659,447.030237,7.450503949,0.124175066,-0.000218034,-1199.867432,116.6437017,126.5752188,116.3662972,2.51320165,2.510115282,2.511658466,116.5049994,90.49547959,121,222,5,485,0,,,
3813162660,447.4744704,7.45790784,0.124298464,0.022665335,-1195.203629,274.771196,241.6974099,285.2165468,-22.76720565,-75.06574615,-48.9164759,279.9938714,217.4857714,137,242,5,490,0,,,
3813162660,447.8276491,7.463794152,0.124396569,-0.000430448,-1199.92531,310.8920045,319.9214161,309.915856,0.035583678,-0.624459364,-0.294437843,310.4039302,241.1068424,135,242,5,492,0,,,
3813162660,447.9393044,7.465655073,0.124427585,-0.000470442,-1199.888878,106.3430509,113.3677029,106.057781,3.340773809,2.998681835,3.169727822,106.200416,82.4913748,116,217,5,493,0,,,
3813162660,448.0249875,7.467083124,0.124451385,-0.000287238,-1199.893019,49.7656746,53.20448862,49.66971625,-0.10338225,-0.065207406,-0.084294828,49.71769543,38.61831435,123,225,5,494,0,,,
3813162661,448.1958375,7.469930625,0.124498844,-0.000227684,-1199.929221,116.9908975,124.9567114,116.9760596,2.596633654,2.568642958,2.582638306,116.9834785,90.86713915,122,223,5,495,0,,,
3813162661,448.4164555,7.473607592,0.124560127,-0.000210008,-1199.921488,80.50733754,85.75155175,80.4846052,1.68493083,1.504675695,1.594803262,80.49597137,62.52539864,112,212,5,496,0,,,
3813162661,448.6372426,7.477287376,0.124621456,-0.000378639,-1199.929331,84.9430762,90.61470514,84.72806233,1.703251126,1.707241175,1.705246151,84.83556927,65.89618955,114,214,5,497,0,,,
3813162662,449.5381854,7.492303089,0.124871718,2.06E-05,-1199.935402,19.41677978,20.69143445,19.40121968,0.161469479,0.156682295,0.159075887,19.40899973,15.0759774,117,218,5,498,0,,,
3813162665,452.3026369,7.538377281,0.125639621,-0.000135934,-1200.161332,112.7749442,119.5817459,86.73144084,2.069175134,2.291830926,2.18050303,99.75319254,77.48348176,211,313,5,499,0,,,
3813162666,453.3892584,7.55648764,0.125941461,-0.000251893,-1200.213043,145.1162931,156.6936254,144.8746498,2.630549718,2.614410832,2.622480275,144.9954715,112.6255078,132,239,5,500,0,,,
3813162666,453.4368541,7.557280902,0.125954682,-0.000279452,-1200.26761,223.9587598,225.6373824,220.1426388,3.207204934,-1.0695094,1.068847767,222.0506993,172.4783024,128,233,5,501,0,,,
3813162666,453.9741998,7.566236663,0.126103944,-0.000131318,-1200.212178,85.78080259,92.16687931,85.24087302,1.928037342,1.977119655,1.952578499,85.51083781,66.42070568,112,212,5,502,0,,,
3813162670,457.2872019,7.621453365,0.127024223,-0.000341058,-1200.218182,135.2563507,144.4314394,134.9714284,2.33812135,2.844509205,2.591315277,135.1138896,104.9499703,119,222,5,503,0,,,
3813162670,457.4707766,7.624512943,0.127075216,-0.000479162,-1200.202523,267.929638,286.788355,267.5354953,2.827793481,2.72962405,2.778708766,267.7325667,207.9617796,143,251,5,504,0,,,
3813162670,457.9109266,7.631848776,0.12719748,-0.00027985,-1200.245696,120.3856642,129.7781263,120.194933,2.373922324,2.242562866,2.308242595,120.2902986,93.43571788,124,227,5,507,0,,,
3813162671,458.4293139,7.640488565,0.127341476,-0.000270275,-1200.244202,93.85467788,100.0651062,93.78726093,1.862001497,2.011257164,1.936629331,93.82096941,72.87561618,117,218,5,508,0,,,
3813162672,459.5652974,7.659421623,0.127657027,-0.000131195,-1200.302682,77.59128101,82.20049563,77.4486794,1.256161724,1.523816704,1.389989214,77.5199802,60.21379186,111,211,5,509,0,,,
3813162673,460.5752501,7.676254169,0.127937569,-8.68E-05,-1200.297828,3.659064734,4.024671823,3.660308514,0.103172852,-0.139337053,-0.0180821,3.659686624,2.842668536,101,189,5,510,0,,,
3813162674,461.8335035,7.697225058,0.128287084,-0.000250143,-1200.34277,110.3277667,117.0714687,110.3689522,2.519775005,2.376423613,2.448099309,110.3483594,85.71329777,119,221,5,511,0,,,
3813162675,462.2788415,7.704647358,0.128410789,-0.000327115,-1200.381746,112.3281417,118.8206841,112.1555353,2.65622982,2.768645893,2.712437856,112.2418385,87.18406125,120,221,5,512,0,,,
3813162676,463.7156448,7.728594081,0.128809901,-0.000264434,-1200.47968,99.72693956,106.6497083,99.49627549,1.886835596,1.734966347,1.810900971,99.61160752,77.37350533,118,220,5,513,0,,,
3813162676,463.9133565,7.731889276,0.128864821,-0.000546724,-1200.463171,117.5295488,126.1774322,117.3901436,2.241365799,2.075849236,2.158607517,117.4598462,91.23715863,124,227,5,514,0,,,
3813162676,464.1374898,7.73562483,0.12892708,-0.000230305,-1200.504263,24.81946779,26.43686055,24.40648113,0.441737668,0.576603734,0.509170701,24.61297446,19.11817466,116,214,5,515,0,,,
3813162677,464.2368762,7.737281271,0.128954688,-0.000201443,-1200.506808,80.73557132,86.61594951,80.78015512,1.807961038,1.842347992,1.825154515,80.75786322,62.72882364,111,211,5,516,0,,,
3813162677,464.5805273,7.743008788,0.129050146,-0.000331264,-1200.465341,74.97308775,80.20726299,74.79116076,1.867308091,1.992165497,1.929736794,74.88212426,58.16483224,108,204,5,517,0,,,
3813162677,464.6312978,7.743854964,0.129064249,-0.000291194,-1200.544226,117.8897214,126.5596209,117.8780823,2.473157859,2.137071374,2.305114617,117.8839019,91.56654466,122,224,5,518,0,,,
3813162677,464.7041276,7.745068793,0.12908448,-0.000348727,-1200.52992,93.22874162,99.52641016,93.06387216,1.750204248,1.590078187,1.670141218,93.14630689,72.35157078,115,215,5,519,0,,,
3813162677,464.9306557,7.748844262,0.129147404,-0.000403413,-1200.516729,134.1057566,142.6629451,133.8476936,3.433408877,3.454652062,3.44403047,133.9767251,104.0666757,125,229,5,520,0,,,
3813162677,465.0040386,7.75006731,0.129167788,-0.000253685,-1200.539965,119.7816407,130.0400908,119.5077599,2.349905823,2.023349462,2.186627642,119.6447003,92.93424822,126,230,5,521,0,,,
3813162677,465.0684919,7.751141532,0.129185692,-0.000483755,-1200.556032,182.5418466,196.8758554,182.1156375,3.237120093,3.416061104,3.326590598,182.328742,141.6241967,145,255,5,522,0,,,
3813162678,465.367064,7.756117733,0.129268629,-0.000172706,-1200.538469,75.67629376,80.18726455,75.38049326,1.534443122,1.680233932,1.607338527,75.52839351,58.66682311,110,208,5,523,0,,,
3813162678,466.0231564,7.767052607,0.129450877,-6.95E-05,-1200.582858,61.76334712,65.16900185,61.79388233,1.485837744,1.194042998,1.339940371,61.77861472,47.98665632,109,210,5,524,0,,,
3813162680,467.3823504,7.789705841,0.129828431,-0.000365418,-1200.658371,135.0965684,146.044821,135.1573417,3.270131448,3.026284473,3.14820796,135.1269551,104.960119,127,230,5,525,0,,,
