real_time_s,peak_time_s,peak_time_m,peak_time_h,bl_slope,avg_baseline,pk_ht1_hz,pk_ht2_hz,pk_ht3_hz,node_dev_1,node_dev_2,node_dev_mean,avg_pk_ht_hz,mass_pg,pk_fwhm,transit_t,valve_state,pk_order,segment_num,total_volume_au,total_volume_fl,total_density_gcm3
3815066164,657.535594,10.95892657,0.182648776,-0.000103876,737.736838,113.1390018,122.7712237,112.967817,-0.320654564,-0.318043177,-0.319348871,113.0534094,85.97753529,118,220,0,425,0,331.9386627,2356.389241,0.036486983
3815066165,657.5650809,10.95941801,0.182656967,-0.000314959,737.7550582,94.90433915,103.1498818,94.96491754,0.143204008,0.23287186,0.188037934,94.93462835,72.1981354,112,212,0,426,0,223.2762567,1585.009004,0.045550615
3815066165,657.7783003,10.96297167,0.182716195,1.73E-05,737.721267,75.63596671,81.8702904,75.51076547,-0.109569287,0.041907144,-0.033831071,75.57336609,57.47382396,113,214,0,427,0,293.3124029,2082.186465,0.027602631
3815066166,658.8822758,10.98137126,0.183022854,-0.000173524,737.7520699,56.60798548,61.46298305,56.20474501,0.277435928,0.134751369,0.206093648,56.40636525,42.89724905,101,199,0,430,0,147.7076019,1048.556987,0.040910746
3815066166,658.9402401,10.98233734,0.183038956,0.000765405,737.7821303,88.88164212,96.51761299,88.49762063,0.279189596,0.423179771,0.351184683,88.68963138,67.44879215,108,204,0,431,0,210.9510466,1497.513947,0.04504051
3815066166,659.0639691,10.98439949,0.183073325,0.000124466,737.7574135,204.1323999,222.6837713,203.8055993,0.081429898,-0.058460013,0.011484943,203.9689996,155.1191774,126,229,0,432,0,356.2227874,2528.779074,0.06134153
3815066169,661.8783033,11.03130505,0.183855084,0.000582893,737.5330353,47.3118877,51.47814101,47.21153912,0.352031489,0.614722383,0.483376936,47.26171341,35.94270756,108,205,0,434,0,140.8434354,999.8291653,0.035948849
3815066169,662.1974242,11.03662374,0.183943729,-1.50E-05,737.487265,70.69418586,77.37622216,70.67045243,0.009044375,0.045759359,0.027401867,70.68231914,53.7541647,101,197,0,435,0,165.8823708,1177.577299,0.045648099
3815066169,662.5624981,11.0427083,0.184045138,-3.05E-05,737.5441357,108.2998552,117.7457967,107.8837826,0.654195655,0.513879718,0.584037686,108.0918189,82.20422737,106,204,0,436,0,186.0369696,1320.652165,0.062245177
3815066170,662.6957695,11.04492949,0.184082158,0.000303313,737.5653194,78.79559859,85.17291822,78.41243698,-0.094961217,0.072669345,-0.011145936,78.60401778,59.77864577,105,202,0,437,0,207.1591063,1470.595457,0.04064928
3815066170,663.0082643,11.05013774,0.184168962,-0.000620408,737.5811369,66.80027533,72.44423866,66.71806366,0.206709498,0.121020064,0.163864781,66.7591695,50.77059491,106,203,0,438,0,216.2929212,1535.435217,0.033065931
3815066170,663.3138413,11.05523069,0.184253845,3.89E-05,737.5505299,88.89553069,96.86419553,89.05400468,0.045587123,0.215804324,0.130695723,88.97476768,67.66563936,114,214,0,439,0,215.716041,1531.34002,0.044187208
3815066171,663.8704054,11.06450676,0.184408446,-0.000190216,737.5214876,148.9269878,160.8431698,148.6915619,-0.184784785,-0.086079319,-0.135432052,148.8092748,113.170003,121,223,0,443,0,373.907667,2654.321725,0.042636129
3815066171,664.0593035,11.06765506,0.184460918,5.85E-05,737.4267342,324.5596321,345.2885159,338.7333447,-14.5941308,-13.06321281,-13.82867181,331.6464884,252.218379,112,213,0,444,0,312.6594141,2219.528372,0.113636024
3815066171,664.4883294,11.07480549,0.184580092,0.000103713,737.464813,130.2437196,141.8025029,130.1644821,1.953483672,1.778162832,1.865823252,130.2041009,99.02069948,106,204,0,446,0,169.803984,1205.41632,0.082146473
3815066172,664.8269947,11.08044991,0.184674165,-5.05E-05,737.4485413,109.7680442,118.7689534,109.3847631,0.084116019,0.025645374,0.054880696,109.5764037,83.3332596,116,217,0,448,0,313.0891411,2222.578948,0.037493948
3815066173,665.7288482,11.0954808,0.18492468,0.000318084,737.3883518,111.0231262,118.2404667,110.85379,-0.423644855,0.017075841,-0.203284507,110.9384581,84.36910703,128,233,0,453,0,489.8167693,3477.145314,0.0242639
3815066173,665.7875986,11.09645998,0.184941,-9.32E-05,737.3935951,105.7988634,114.5375284,105.6537949,0.568200194,0.30529714,0.436748667,105.7263292,80.40526374,107,204,0,454,0,184.7877683,1311.784249,0.061294579
3815066173,665.9176834,11.09862806,0.184977134,2.46E-05,737.3558596,89.33567176,96.20267651,89.33222938,-0.259583028,-0.080046883,-0.169814955,89.33395057,67.93879928,120,222,0,455,0,398.68131,2830.186583,0.02400506
3815066173,666.0781322,11.1013022,0.185021703,0.000423014,737.3949156,96.82093422,104.5993338,96.87180152,0.388090771,0.201208232,0.294649502,96.84636787,73.65202037,112,212,0,456,0,272.2149773,1932.418594,0.038113906
3815066173,666.4841387,11.10806898,0.185134483,-4.44E-05,737.3385665,122.8442452,133.2238788,122.9607652,0.757699663,0.465887123,0.611793393,122.9025052,93.46780903,108,205,0,458,0,201.311818,1429.086321,0.065403893
3815066174,666.5820365,11.10970061,0.185161677,0.000357943,737.4469299,60.31667707,64.77982203,60.07478092,0.077255634,0.323965217,0.200610425,60.195729,45.77907418,110,209,0,459,0,199.3295197,1415.014244,0.032352377
