real_time_s,peak_time_s,peak_time_m,peak_time_h,bl_slope,avg_baseline,pk_ht1_hz,pk_ht2_hz,pk_ht3_hz,node_dev_1,node_dev_2,node_dev_mean,avg_pk_ht_hz,mass_pg,pk_fwhm,transit_t,valve_state,pk_order,segment_num,total_volume_au,total_volume_fl,total_density_gcm3
3822227141.62598,81.1372814178467,1.35228802363078,0.0225381337271796,0.00129749534084029,-541.788650547681,116.388626550735,124.600144434903,116.621602225215,-0.55353951759888,-0.768694925254254,-0.661117221426567,116.505114387975,89.6199247928439,190,315,0,122,0,391.642858195636,0,Inf
3822227141.69858,81.2098798751831,1.35349799791972,0.0225582999653286,-0.00141594639722949,-541.977249785362,97.1934485016187,102.68000427786,96.6062443785854,-0.32047772781985,-0.118052776549964,-0.219265252184907,96.899846440102,74.5388474662225,162,280,0,123,0,223.054769722964,0,Inf
3822227141.8595,81.3708002567291,1.35618000427882,0.0226030000713136,-0.00100865474122381,-542.53763864136,124.485799926243,133.04824502253,124.404798735827,0.300438998878505,0.371555765420568,0.335997382149537,124.445299331035,95.7278006674483,168,286,0,124,0,175.98825975285,0,Inf
3822227142.20083,81.7121274471283,1.36186879078547,0.0226978131797579,-0.000214039922458711,-540.374092505727,208.934644399731,220.822593729692,208.502522716874,-2.09125327850746,-1.6994946010734,-1.89537393979043,208.718583558303,160.553842289473,187,312,0,127,0,393.85872948206,0,Inf
3822227142.32087,81.8321726322174,1.36386954387029,0.0227311590645048,-0.000432652779573165,-541.258444759935,180.793422998055,193.317276591008,180.49319052103,-0.19608315579024,-0.198977508400911,-0.197530332095575,180.643306759542,138.957329480051,190,313,0,129,0,275.242023904987,0,Inf
3822227142.58168,82.0929789543152,1.36821631590525,0.0228036052650876,0.000738825434248395,-542.179908660342,50.3977577973693,53.8636713968194,50.6249096875355,-0.228194599753132,-0.115463143440548,-0.17182887159684,50.5113337424524,38.8551348579428,159,273,0,132,0,159.941987964588,0,Inf
3822227142.86069,82.3719892501831,1.37286648750305,0.0228811081250509,-0.00187777049084036,-542.623111536478,195.939606156573,204.689228697426,195.222628501599,-1.00901950475678,-0.966911227026247,-0.987965365891512,195.581117329086,150.448030698146,194,319,0,133,0,388.627549904816,0,Inf
3822227143.47801,82.9893100261688,1.38315516710281,0.0230525861183802,-0.0010743481545047,-541.476036161752,115.880654483094,125.59353925215,115.566764552824,0.528754182252921,0.547616221703689,0.538185201978305,115.723709517959,89.0188400589122,161,278,0,142,0,208.139559491238,0,Inf
3822227143.72815,83.2394504547119,1.3873241742452,0.0231220695707533,0.00124207686122004,-542.025956799288,131.139964965921,141.625652646257,130.864028024168,0.713412505072998,0.71302636870044,0.713219436886719,131.001996495044,100.771447976966,172,288,0,144,0,191.519047236367,0,Inf
3822227144.3901,83.9014043807983,1.39835673967997,0.0233059456613329,-0.000526719899725023,-542.193892807818,235.822435235528,237.433407375233,234.883439856095,-3.37040643729327,-2.80997367411101,-3.09019005570214,235.352937545811,181.041945441045,187,312,0,152,0,458.564920795028,0,Inf
