real_time_s,peak_time_s,peak_time_m,peak_time_h,bl_slope,avg_baseline,pk_ht1_hz,pk_ht2_hz,pk_ht3_hz,node_dev_1,node_dev_2,node_dev_mean,avg_pk_ht_hz,mass_pg,pk_fwhm,transit_t,valve_state,pk_order,segment_num,total_volume_au,total_volume_fl,total_density_gcm3,snacs
3822223255.23423,416.271955251694,6.93786592086156,0.115631098681026,0.000258631522826375,-424.435793671068,101.699881643071,110.464291627764,101.750875049487,0.583883356607844,1.21447780875917,0.899180582683508,101.725378346279,78.250820187668,133,241,0,290,0,123.50582466741,1197.18059887591,1.0748106250514,0.00122888032784957
3822223259.4934,420.531121015549,7.00885201692581,0.116814200282097,1.24609346018648e-06,-424.525462614317,156.667089437406,168.255807720933,156.178580284265,-0.138019989629293,3.77535709533777,1.81866855285424,156.422834860836,120.326071260941,169,289,0,295,0,361.851263185121,3507.53750384276,1.04375303796997,0.000277515242851224
3822223260.26526,421.302985429764,7.0217164238294,0.117028607063823,0.000117681573583743,-425.36222485929,68.0648386776857,73.965762239102,67.756016045711,0.381612701605217,2.6038016224158,1.49270716201051,67.9104273616984,52.2391435326849,146,260,0,299,0,359.944563786648,3489.0552700381,1.02442032768257,0.000192587985776142
3822223260.74734,421.785060882568,7.02975101470947,0.117162516911825,0.00115611602968699,-425.021199986663,170.515592159627,182.481529579344,168.00564847469,-0.943299872469351,4.30607711669045,1.68138862211055,169.260620317158,130.201357621941,174,294,0,301,0,400.34691262871,3880.68787775508,1.04299914149351,7.61904566978126e-05
3822223264.15934,425.197060346603,7.08661767244339,0.118110294540723,0.000458115711592941,-425.336824759479,235.188875987552,239.342711563844,234.007302122555,-2.91478796531483,-0.792957705662878,-1.85387283548885,234.598089055053,180.461288829298,169,291,0,303,0,450.522774109283,4367.0582012454,1.05077134624977,-0.000932910284077259
3822223278.3274,439.365117073059,7.32275195121765,0.122045865853628,-4.27630915609814e-05,-426.197222676429,138.521987653331,146.678021669438,135.967125402084,-0.351720620871805,5.43358790642245,2.54093364277532,137.244556527708,105.573449705225,179,300,0,1,1,445.050084631128,4314.00970993284,1.03392027152018,9.71026636656852e-05
3822223283.05803,444.095747709274,7.40159579515457,0.123359929919243,0.000621802420525708,-426.309578606591,72.5019099299726,76.9687392509354,72.5621891766152,0.559233519118629,5.02506065156782,2.79214708534322,72.5320495532939,55.7942615668378,171,290,0,7,1,234.856777829346,2276.54022544247,1.03395639620852,0.00136848079892431
3822223290.66164,451.699362277985,7.52832270463308,0.125472045077218,-0.000128516369364421,-426.518385614663,128.754138357129,140.254594508067,128.308765317741,0.520010188207821,2.09462908498425,1.30731963659604,128.531451837435,98.8710161583679,155,270,0,13,1,220.318264529454,2135.61386746704,1.05574433683488,0.000797989722134849
3822223294.73268,455.77040553093,7.59617342551549,0.126602890425258,-0.000355203781393235,-426.311248021857,489.562377141335,463.728642254435,487.294598677609,-12.9226301699899,-13.7919486847569,-13.3572894273734,488.428487909472,375.716762161708,173,295,0,16,1,412.086732574021,3994.48562543759,1.1035068982566,-0.0037364167563
3822223296.80618,457.843899965286,7.6307316660881,0.127178861101468,0.00055706253004336,-426.73398610026,105.034655347882,107.776086269078,105.463016878842,-1.19584972465078,0.544307930200168,-0.325770897225304,105.248836113362,80.961190644412,164,283,0,18,1,255.073643328384,2472.50862782923,1.04219259210937,-5.07321456678235e-05
3822223297.13514,458.172857761383,7.63621429602305,0.127270238267051,-0.000983360052175916,-426.66430181057,60.7505194074731,62.3520416042362,61.7641231748661,-0.841632441963333,-0.083797271151351,-0.462714856557342,61.2573212911696,47.1213350243475,147,266,0,19,1,178.819304984335,1733.35146911667,1.03663313992521,4.40397313167574e-05
3822223297.57287,458.610589981079,7.64350983301799,0.1273918305503,0.000462505050349318,-426.691803774891,150.949146142251,163.22087946892,150.283240271806,0.857736107521666,3.8879603234662,2.37284821549393,150.616193207028,115.859393630118,163,279,0,21,1,284.779574238658,2760.45751002242,1.05141912262521,0.000851025055830094
3822223307.08459,468.122308254242,7.80203847090403,0.130033974515067,-0.000249902045140032,-427.277598080319,467.226817343661,389.859614724107,467.957656343434,-38.5225392978103,-53.971523012756,-46.2470311552831,467.592236843547,359.688768340986,181,307,0,28,1,451.846185045146,4379.88643749273,1.0915708913775,-0.0110713450505138
3822223323.12581,484.163530349731,8.06939217249552,0.134489869541592,0.00052118404137299,-436.858481616617,119.208543197703,128.177708881508,118.88478402429,0.193990356905093,2.98619014278643,1.59009024984576,119.046663610996,91.5749758772622,167,287,0,45,1,332.425411461266,3222.30351682988,1.03786714187467,0.000341216638493862
3822223323.81547,484.853189706802,8.08088649511337,0.134681441585223,0.000430772172599549,-436.781876486087,73.795097120119,79.2078633960578,73.6132350783436,0.631155700065886,3.73140287141844,2.18127928574217,73.7041660992313,56.6958957761785,168,286,0,49,1,309.75224219734,3002.52539356405,1.02833077524898,0.00064261057455455
3822223327.2575,488.295223236084,8.1382537206014,0.135637562010023,0.000321307514273516,-437.074785423504,180.840227719889,192.7327147914,181.117379497592,-0.122361741846241,1.29449675275161,0.586067505452683,180.978803608741,139.215405724611,159,275,0,51,1,341.742589519886,3312.61783875024,1.05147383604074,-3.42557239600482e-06
3822223329.95985,490.997573852539,8.18329289754232,0.136388214959039,0.000275275229479449,-436.143333628274,495.91386692537,498.492109150207,495.019814330038,-9.99856271578098,-14.5206138333516,-12.2595882745663,495.466840627704,381.130916249166,177,299,0,58,1,507.395728920272,4918.34554565863,1.08693973037934,-0.00317253539917312
3822223338.91857,499.956292867661,8.33260488112768,0.138876748018795,0.000513136923661713,-437.078539839286,89.4535108635231,96.0585565723761,89.317817075859,0.167930078107826,1.83359419969594,1.00076213890188,89.385663969691,68.7586680173154,157,275,0,65,1,220.424472832854,2136.64337778052,1.04162873337432,0.000653898258173663
