fwd_lin_slope_l,fwd_lin_slope_r,fwd_lin_slope_avg,bck_lin_slope_l,bck_lin_slope_r,bck_lin_slope_avg,bck_pk_a_l,bck_pk_a_r,bck_pk_a_mean,bck_pk_a_absmean,bck_pk_c_l,bck_pk_c_r,bck_pk_c_mean,bck_pk_c_absmean,bck_pk_imbal_inner,bck_pk_imbal_outer,bck_pk_slope_inner,bck_maxcurv_l,bck_maxcurv_r,bck_maxcurv_avg,bck_maxcurv_whole,bck_avgcurv_l,bck_avgcurv_r,bck_avgcurv_avg,bck_avgcurv_whole,bck_vtx_pos_l,bck_vtx_pos_r,bck_vtx_pos_avg,bck_pk_a_full,bck_vtx_pos_full,mean_bl_val,mean_bl_val_fwd,bl_vert_yval_l,bl_vert_yval_r,bl_vert_yval_avg,bl_vert_yval_whole
-0.000891779906830309,-0.00118907415754073,-0.00104042703218552,0.00283105513658357,-0.00520793403176786,-0.00118843944759215,6.32220720884366e-05,0.000101801891970973,8.25119820297049e-05,8.25119820297049e-05,-491.698482188828,-488.631310189011,-490.16489618892,490.16489618892,-2.83600304790593,-2.74488618150019,0.00716162385834832,6.322207205159e-05,0.000101801889724555,8.25119808880723e-05,-8.47183770923606e-06,6.32188532745281e-05,0.000101786344925765,8.25119808880723e-05,-8.47250011618357e-06,0.220856479751175,0.802153835964383,0.511505157857779,-8.47453753944718e-06,1.08389411005183,-490.296651860083,-2.30134856959348,-491.719217794326,-489.082570733898,-490.400894264112,-488.901352384449
-0.00256885291136486,-0.00237445083800126,-0.00247165187468306,0.00479959446435643,0.0043335611631652,0.00456657781376081,1.70500656559352e-05,2.06203252452489e-05,1.88351954505921e-05,1.88351954505921e-05,-493.260102258238,-491.952699288237,-492.606400773238,492.606400773238,-0.92452271600439,-1.96172406445561,0.00238279050516595,1.70495031471129e-05,2.06199327285648e-05,1.88347179378389e-05,-3.7915961526989e-07,1.70488490410705e-05,2.06190941306848e-05,1.88347179378389e-05,-3.79160053331674e-07,-1.10511396367906,-0.68629039378263,-0.895702178730847,-3.79169381192038e-07,6.838666057917,-492.426829914545,-2.51902932835375,-493.421354415328,-492.029628514495,-492.725491464912,-487.543436751472
0.000541193841225009,0.00192825271252202,0.00123472327687351,0.00308570674740639,0.00858290601571606,0.00583430638156122,-5.1090203223689e-05,-0.000238834867943985,-0.000144962535583837,0.000144962535583837,-486.968094005995,-487.143719383374,-487.055906694685,487.055906694685,0.27476583519524,-0.620318545434884,-0.00068349710247572,-5.10788599152253e-05,-0.000237978361882151,-0.000144528610898688,5.03654717787876e-06,-5.10871598416237e-05,-0.000238617542860951,-0.000144528610898688,5.03652653987391e-06,0.772464357130011,0.658802592153892,0.715633474641951,5.03654717800526e-06,0.332185586924916,-486.454079796447,-2.57882180885936,-486.605894774114,-485.88944168771,-486.247668230912,-486.843673941692
-0.000339164570140914,0.00064540825474788,0.000153121842303483,0.00342656674427564,-0.000536168941173211,0.00144519890155121,5.78418169545193e-05,1.42856173956663e-05,3.60637171750928e-05,3.60637171750928e-05,-503.313012167152,-501.563285541856,-502.438148854504,502.438148854504,-1.66107116990793,-1.65527094945958,0.00410141029606896,5.7841816619455e-05,1.42856173931902e-05,3.60637170063226e-05,-3.81609754143372e-06,5.78376466084702e-05,1.42855723210759e-05,3.60637170063226e-05,-3.81618856175562e-06,0.213141415782836,0.672321134133612,0.442731274958224,-3.81644332283514e-06,1.16883813008379,-502.423925493061,-2.46509332815581,-503.341982682271,-501.635840028172,-502.488911355221,-501.52535332315
-0.00120434617596749,-0.000239228726151806,-0.000721787451059646,0.00422844818643085,-9.99814821821395e-05,0.00206423335212435,9.75883521839127e-05,-1.01348154963188e-05,4.37267683437969e-05,5.38615838401157e-05,-493.426965969721,-491.680615161354,-492.553790565538,492.553790565538,-1.49542998126111,-1.85934136246874,0.00374794481519075,9.7588350930204e-05,-1.01347885640115e-05,4.37267811830962e-05,-4.44473647686648e-06,9.75767180962257e-05,-1.01348078481931e-05,4.37267811830962e-05,-4.44484472905008e-06,0.232955209379439,0.435326483931616,0.334140846655527,-4.44521563951043e-06,1.19127156900467,-492.512394041535,-2.70971781218835,-493.463449682067,-491.667063123779,-492.565256402923,-491.573024089997
-0.00020327071019537,0.000315451917703979,5.60906037543047e-05,0.00802672952871165,0.00106394279894743,0.00454533616382954,4.73372237341198e-06,2.76648589001785e-05,1.61992906367952e-05,1.61992906367952e-05,-516.867653101126,-514.157035842624,-515.512344471875,515.512344471875,-1.81585865419061,-2.81088515856356,0.00501618412759836,4.73289899099203e-06,2.76648588868383e-05,1.61988789389151e-05,-7.69071709100227e-06,4.732806712313e-06,2.76645972648513e-05,1.61988789389151e-05,-7.69124818994197e-06,-9.1400486397259,0.278324288101446,-4.43086217581223,-7.69275865083038e-06,1.13427126452749,-515.328238045483,-2.47231075201302,-519.930075845695,-514.174010877944,-517.05204336182,-514.036561035431
-0.000411880151428792,0.000591046558515087,8.95832035431475e-05,0.0275510305181945,-0.0240968775755915,0.0017270764713015,5.54711922439509e-05,4.3894718844596e-05,4.96829555442734e-05,4.96829555442734e-05,-520.715809634792,-515.334985148025,-518.025397391409,518.025397391409,-3.09603465562759,-3.34115146876513,0.00760696475584175,5.5381530979299e-05,4.38387265140289e-05,4.96101287466639e-05,-5.28817969749317e-05,5.53440105999523e-05,4.38178064805557e-05,4.96101287466639e-05,-5.29649401171446e-05,-2.64982763668474,3.92481161314392,0.637491988229592,-5.30974688863465e-05,0.613010738559726,-518.003787280595,-2.60810541647125,-523.146652765497,-519.662413413188,-521.404533089343,-514.622161756812
-6.84857650524311e-05,0.00130703860563858,0.000619276420293073,0.0195309540137459,-0.0147821951330166,0.00237437944036466,4.83681452671523e-05,3.24586122590614e-05,4.04133787631069e-05,4.04133787631069e-05,-527.768384620156,-522.734036953187,-525.251210786671,525.251210786671,-3.57913922623595,-3.87933326477719,0.00922458563462874,4.83330090102108e-05,3.24443875772405e-05,4.03886982937257e-05,-3.63432959920013e-05,4.83120603541818e-05,3.24371030132762e-05,4.03886982937257e-05,-3.63746493744633e-05,-1.93854138292878,3.20486150233642,0.633160059703817,-3.64277570439605e-05,0.688068991932192,-525.191849240906,-2.65897498710805,-529.020561763123,-525.086414647437,-527.05348820528,-522.754314814229
0.000598245499290987,-0.000468012676644046,6.51164113234706e-05,0.00782714895667407,0.00250828771733575,0.0051677183370049,-4.5992806129486e-05,3.35958413692535e-06,-2.13166109962804e-05,2.46761951332057e-05,-518.592053411056,-515.486819066819,-517.039436238938,517.039436238938,-1.96397708696747,-3.61327774165295,0.00498471341869918,-4.59703890020538e-05,3.35953774518778e-06,-2.1305425628433e-05,-5.34611823955103e-06,-4.59832201896042e-05,3.35952027673582e-06,-2.1305425628433e-05,-5.34641142010571e-06,1.28325012320205,-2.92938811088032,-0.823068993839134,-5.34732816525174e-06,1.32915313578437,-516.71581374244,-2.56284562608179,-517.708648014521,-515.829344123667,-516.768996069094,-515.002800092468
-0.000465471343167703,-0.000282700279617538,-0.00037408581139262,0.0143035488006774,-0.0259811966540045,-0.00583882392666353,2.59555176401328e-05,6.42649883433302e-05,4.51102529917315e-05,4.51102529917315e-05,-512.546126213691,-506.193342761493,-509.369734487592,509.369734487592,-5.15530269861614,-4.17643972284702,0.0123332600445362,2.59437312491341e-05,6.41802949041256e-05,4.50620130766298e-05,-4.08772762681171e-05,2.59394872154722e-05,6.41333801342627e-05,4.50620130766298e-05,-4.09222741102909e-05,-3.03896994796535,3.05241955693664,0.00672480448564539,-4.10106435815575e-05,0.698864235731478,-509.630719972239,-2.8147279974562,-514.004509608526,-509.930290898299,-511.967400253413,-506.553901269526
